"id_transaksi","id_pelanggan","tanggal_transaksi","pedas","sayuran","metode_pembayaran"
2726,196,"2024-03-04",4,"sawi putih","qris"
2727,61,"2024-11-06",4,"sawi hijau","cash"
2728,30,"2024-04-06",1,"sawi hijau","qris"
2729,205,"2024-10-06",4,"sawi putih","cash"
2730,85,"2025-01-22",1,"tanpa sayur","cash"
2731,122,"2024-10-17",2,"sawi putih","cash"
2732,26,"2024-08-29",4,"sawi putih","qris"
2733,140,"2025-01-15",3,"tanpa sayur","cash"
2734,123,"2024-09-13",4,"tanpa sayur","cash"
2735,132,"2024-02-25",3,"sawi putih","cash"
2736,202,"2024-07-09",0,"sawi putih","cash"
2737,177,"2024-10-23",1,"sawi hijau","cash"
2738,41,"2024-03-04",5,"tanpa sayur","debit"
2739,143,"2024-10-13",3,"sawi hijau","cash"
2740,94,"2024-12-14",2,"sawi hijau","cash"
2741,8,"2024-04-02",1,"sawi hijau","cash"
2742,93,"2024-06-10",5,"tanpa sayur","qris"
2743,84,"2024-10-14",5,"tanpa sayur","qris"
2744,28,"2024-10-14",1,"tanpa sayur","cash"
2745,200,"2024-07-11",3,"sawi putih","qris"
2746,24,"2024-11-28",1,"sawi hijau","debit"
2747,199,"2024-10-21",3,"sawi hijau","cash"
2748,85,"2025-03-05",4,"sawi hijau","cash"
2749,183,"2025-03-22",1,"tanpa sayur","cash"
2750,71,"2024-09-24",1,"sawi hijau","cash"
2751,142,"2024-03-19",0,"tanpa sayur","cash"
2752,80,"2024-05-27",3,"sawi putih","cash"
2753,203,"2024-02-26",3,"tanpa sayur","cash"
2754,34,"2025-01-12",4,"sawi putih","cash"
2755,28,"2024-08-23",0,"tanpa sayur","qris"
2756,148,"2024-06-25",4,"sawi putih","qris"
2757,75,"2024-07-14",3,"tanpa sayur","cash"
2758,141,"2024-12-04",1,"sawi putih","cash"
2759,121,"2024-10-12",2,"sawi hijau","cash"
2760,140,"2024-01-06",3,"tanpa sayur","qris"
2761,5,"2024-11-03",0,"tanpa sayur","debit"
2762,141,"2024-04-04",3,"sawi hijau","cash"
2763,139,"2024-08-31",3,"sawi putih","transfer"
2764,202,"2025-01-30",1,"sawi hijau","debit"
2765,49,"2024-06-19",3,"tanpa sayur","cash"
2766,72,"2025-02-13",0,"tanpa sayur","cash"
2767,122,"2024-12-10",4,"tanpa sayur","debit"
2768,186,"2024-12-12",3,"sawi hijau","cash"
2769,44,"2024-12-13",4,"sawi hijau","cash"
2770,166,"2024-06-10",2,"sawi putih","cash"
2771,56,"2024-06-17",1,"sawi hijau","cash"
2772,103,"2024-02-18",4,"tanpa sayur","cash"
2773,19,"2024-03-16",2,"tanpa sayur","transfer"
2774,85,"2025-03-25",1,"tanpa sayur","cash"
2775,42,"2024-01-07",1,"sawi hijau","cash"
2776,36,"2024-07-04",1,"sawi hijau","qris"
2777,26,"2024-10-13",2,"tanpa sayur","debit"
2778,138,"2024-04-08",0,"sawi hijau","cash"
2779,75,"2024-05-20",2,"sawi hijau","cash"
2780,197,"2024-04-07",1,"tanpa sayur","qris"
2781,42,"2024-09-10",1,"sawi putih","qris"
2782,86,"2024-01-10",3,"tanpa sayur","qris"
2783,198,"2025-02-12",0,"sawi putih","debit"
2784,27,"2024-05-25",2,"sawi putih","cash"
2785,137,"2024-07-01",1,"sawi putih","qris"
2786,182,"2025-01-28",5,"sawi putih","cash"
2787,209,"2025-01-09",1,"sawi hijau","cash"
2788,158,"2025-03-06",1,"tanpa sayur","qris"
2789,25,"2024-11-17",4,"tanpa sayur","qris"
2790,176,"2024-07-02",0,"sawi hijau","debit"
2791,183,"2024-11-03",1,"sawi hijau","qris"
2792,76,"2024-06-05",2,"sawi hijau","cash"
2793,144,"2024-02-09",0,"tanpa sayur","cash"
2794,201,"2025-01-15",4,"sawi putih","qris"
2795,131,"2024-07-15",0,"tanpa sayur","cash"
2796,42,"2024-09-09",3,"tanpa sayur","cash"
2797,10,"2024-02-29",4,"sawi hijau","cash"
2798,101,"2024-02-14",1,"sawi hijau","cash"
2799,114,"2024-09-11",3,"sawi hijau","cash"
2800,1,"2024-11-08",4,"sawi putih","debit"
2801,66,"2024-09-02",0,"sawi hijau","cash"
2802,132,"2024-07-30",4,"tanpa sayur","cash"
2803,178,"2024-02-10",1,"sawi putih","debit"
2804,62,"2024-04-25",0,"sawi hijau","debit"
2805,168,"2025-02-01",1,"sawi putih","cash"
2806,105,"2024-07-20",0,"sawi hijau","qris"
2807,214,"2024-09-13",2,"sawi hijau","cash"
2808,153,"2024-02-11",3,"sawi putih","qris"
2809,81,"2025-01-30",4,"sawi putih","qris"
2810,102,"2024-06-01",3,"sawi putih","qris"
2811,154,"2024-09-18",2,"sawi putih","cash"
2812,135,"2024-04-28",2,"sawi hijau","cash"
2813,132,"2024-04-21",4,"tanpa sayur","qris"
2814,153,"2024-05-21",4,"sawi hijau","debit"
2815,1,"2024-03-24",1,"sawi putih","qris"
2816,75,"2024-01-10",1,"sawi putih","qris"
2817,53,"2024-03-14",4,"sawi putih","qris"
2818,42,"2024-03-20",4,"sawi putih","cash"
2819,134,"2024-04-27",3,"sawi hijau","cash"
2820,62,"2024-04-28",1,"sawi hijau","cash"
2821,153,"2024-02-15",1,"sawi putih","cash"
2822,139,"2024-05-20",2,"sawi putih","cash"
2823,175,"2025-03-01",4,"sawi hijau","qris"
2824,168,"2024-10-15",2,"tanpa sayur","debit"
2825,174,"2025-01-19",3,"sawi putih","qris"
2826,178,"2024-03-07",0,"sawi putih","cash"
2827,131,"2024-03-06",0,"sawi hijau","debit"
2828,199,"2024-03-06",0,"sawi hijau","transfer"
2829,61,"2024-09-27",2,"sawi hijau","cash"
2830,164,"2024-09-14",4,"sawi putih","cash"
2831,135,"2024-08-29",3,"sawi hijau","qris"
2832,105,"2024-09-27",4,"sawi hijau","cash"
2833,59,"2024-07-17",4,"sawi hijau","cash"
2834,77,"2025-03-20",1,"sawi hijau","qris"
2835,25,"2024-02-18",0,"sawi hijau","qris"
2836,127,"2024-08-01",3,"sawi hijau","cash"
2837,211,"2024-01-06",1,"sawi hijau","debit"
2838,5,"2024-05-27",1,"sawi putih","cash"
2839,115,"2024-03-20",4,"sawi putih","cash"
2840,36,"2024-05-23",0,"sawi hijau","cash"
2841,152,"2024-02-16",3,"sawi putih","cash"
2842,176,"2024-04-13",0,"sawi putih","qris"
2843,30,"2024-10-04",3,"sawi hijau","cash"
2844,138,"2024-09-25",2,"sawi hijau","cash"
2845,146,"2024-08-17",3,"sawi hijau","cash"
2846,88,"2025-03-17",1,"sawi putih","debit"
2847,161,"2024-11-10",0,"sawi hijau","cash"
2848,84,"2025-03-17",0,"sawi hijau","cash"
2849,44,"2025-03-18",3,"tanpa sayur","cash"
2850,161,"2024-11-03",4,"sawi putih","cash"
2851,26,"2025-03-10",0,"sawi putih","qris"
2852,42,"2024-08-10",2,"tanpa sayur","cash"
2853,134,"2024-07-04",0,"sawi hijau","qris"
2854,109,"2024-06-16",3,"tanpa sayur","cash"
2855,127,"2024-01-18",4,"tanpa sayur","cash"
2856,116,"2024-04-24",4,"sawi putih","qris"
2857,46,"2024-08-10",1,"sawi putih","qris"
2858,180,"2024-04-23",4,"tanpa sayur","cash"
2859,104,"2025-02-04",4,"sawi putih","cash"
2860,104,"2025-01-20",3,"sawi hijau","cash"
2861,65,"2024-09-19",4,"sawi putih","cash"
2862,127,"2025-03-01",4,"sawi putih","cash"
2863,109,"2025-01-07",0,"sawi hijau","qris"
2864,161,"2025-02-15",4,"tanpa sayur","cash"
2865,61,"2024-09-11",1,"sawi hijau","qris"
2866,89,"2024-09-14",0,"sawi hijau","qris"
2867,137,"2025-02-24",4,"tanpa sayur","cash"
2868,164,"2025-02-06",3,"sawi hijau","qris"
2869,205,"2024-06-02",0,"sawi hijau","debit"
2870,84,"2025-01-12",1,"sawi hijau","cash"
2871,169,"2024-12-10",1,"sawi putih","cash"
2872,183,"2024-04-27",1,"tanpa sayur","cash"
2873,48,"2024-10-28",0,"sawi putih","debit"
2874,78,"2024-10-04",1,"sawi putih","cash"
2875,108,"2025-01-21",5,"sawi hijau","debit"
2876,61,"2024-01-30",1,"sawi putih","qris"
2877,16,"2024-06-10",3,"sawi hijau","cash"
2878,53,"2024-03-13",2,"sawi hijau","qris"
2879,182,"2025-01-12",2,"sawi putih","cash"
2880,98,"2024-08-23",5,"sawi hijau","cash"
2881,65,"2024-02-19",4,"sawi hijau","cash"
2882,153,"2024-11-17",3,"sawi hijau","cash"
2883,106,"2024-08-03",0,"sawi hijau","cash"
2884,26,"2024-08-24",3,"sawi hijau","cash"
2885,103,"2024-05-06",2,"sawi hijau","cash"
2886,207,"2024-06-29",3,"sawi putih","qris"
2887,177,"2024-09-11",3,"sawi hijau","cash"
2888,178,"2024-12-31",4,"sawi putih","cash"
2889,184,"2024-09-18",4,"tanpa sayur","cash"
2890,62,"2024-07-07",0,"sawi putih","cash"
2891,109,"2024-03-13",3,"tanpa sayur","qris"
2892,9,"2024-09-10",4,"sawi putih","cash"
2893,9,"2024-02-25",3,"sawi putih","cash"
2894,105,"2024-01-13",1,"tanpa sayur","debit"
2895,126,"2024-08-02",2,"sawi putih","cash"
2896,212,"2024-09-17",4,"sawi putih","qris"
2897,65,"2025-01-20",1,"sawi putih","debit"
2898,100,"2024-08-02",0,"sawi putih","cash"
2899,152,"2025-03-23",0,"sawi hijau","qris"
2900,208,"2024-06-26",1,"sawi hijau","qris"
2901,30,"2024-06-16",4,"tanpa sayur","qris"
2902,59,"2024-03-06",3,"tanpa sayur","cash"
2903,171,"2024-04-11",1,"tanpa sayur","cash"
2904,65,"2024-08-05",3,"sawi putih","cash"
2905,105,"2024-08-29",0,"sawi putih","cash"
2906,26,"2025-01-25",4,"sawi hijau","cash"
2907,204,"2025-02-27",4,"sawi hijau","qris"
2908,136,"2024-07-03",0,"sawi putih","qris"
2909,17,"2024-06-24",1,"sawi putih","cash"
2910,169,"2024-07-31",1,"sawi putih","cash"
2911,24,"2024-07-26",0,"tanpa sayur","cash"
2912,118,"2024-07-04",0,"sawi hijau","debit"
2913,49,"2025-02-06",2,"tanpa sayur","cash"
2914,24,"2024-07-17",0,"sawi hijau","cash"
2915,150,"2024-11-17",1,"sawi putih","cash"
2916,59,"2024-11-16",0,"tanpa sayur","qris"
2917,139,"2024-08-02",1,"sawi hijau","qris"
2918,195,"2024-02-29",4,"sawi putih","qris"
2919,22,"2024-06-10",5,"sawi hijau","qris"
2920,194,"2024-10-06",1,"sawi putih","qris"
2921,135,"2025-01-20",3,"sawi hijau","cash"
2922,55,"2025-01-27",5,"tanpa sayur","debit"
2923,75,"2024-04-16",3,"sawi putih","qris"
2924,101,"2025-03-06",2,"sawi hijau","cash"
2925,4,"2024-02-11",2,"sawi putih","qris"
2926,3,"2024-05-19",2,"tanpa sayur","cash"
2927,114,"2024-06-11",0,"sawi hijau","debit"
2928,182,"2024-11-27",1,"tanpa sayur","cash"
2929,121,"2025-03-21",1,"sawi putih","qris"
2930,81,"2024-12-08",3,"sawi putih","qris"
2931,154,"2024-10-17",3,"sawi hijau","cash"
2932,89,"2024-09-08",1,"sawi hijau","cash"
2933,123,"2024-01-18",1,"sawi putih","debit"
2934,208,"2024-07-15",2,"tanpa sayur","debit"
2935,127,"2024-03-24",1,"sawi putih","qris"
2936,150,"2024-09-11",0,"sawi putih","qris"
2937,103,"2024-09-08",0,"sawi putih","transfer"
2938,110,"2025-02-26",4,"sawi hijau","debit"
2939,188,"2024-04-22",3,"sawi putih","qris"
2940,200,"2024-07-09",0,"sawi hijau","qris"
2941,95,"2024-07-25",1,"sawi hijau","cash"
2942,189,"2024-02-19",1,"sawi hijau","qris"
2943,146,"2024-08-24",1,"sawi putih","transfer"
2944,26,"2024-12-31",4,"sawi hijau","cash"
2945,166,"2024-04-05",3,"sawi hijau","cash"
2946,199,"2024-01-30",1,"sawi hijau","cash"
2947,30,"2024-12-17",1,"sawi hijau","cash"
2948,36,"2024-01-12",1,"sawi putih","cash"
2949,26,"2024-04-26",2,"sawi putih","cash"
2950,99,"2024-05-11",1,"sawi hijau","cash"
2951,89,"2024-11-12",4,"sawi putih","cash"
2952,174,"2025-03-20",1,"tanpa sayur","cash"
2953,141,"2024-06-01",0,"sawi hijau","qris"
2954,30,"2024-02-16",3,"sawi hijau","qris"
2955,66,"2024-12-20",1,"sawi hijau","cash"
2956,98,"2024-02-29",0,"sawi hijau","cash"
2957,184,"2024-06-03",1,"sawi hijau","qris"
2958,155,"2024-11-25",3,"sawi putih","debit"
2959,75,"2024-12-21",4,"sawi putih","cash"
2960,176,"2024-08-10",1,"tanpa sayur","qris"
2961,104,"2025-01-06",1,"sawi hijau","transfer"
2962,65,"2024-11-26",4,"sawi hijau","transfer"
2963,20,"2024-05-21",4,"sawi putih","cash"
2964,161,"2024-06-30",1,"sawi hijau","qris"
2965,144,"2025-03-13",1,"sawi putih","cash"
2966,42,"2024-09-16",3,"sawi hijau","cash"
2967,81,"2024-08-06",4,"sawi putih","debit"
2968,57,"2024-08-05",1,"sawi hijau","cash"
2969,41,"2025-01-07",0,"sawi hijau","qris"
2970,40,"2024-01-28",4,"tanpa sayur","cash"
2971,73,"2024-07-19",2,"sawi putih","qris"
2972,2,"2024-11-15",0,"tanpa sayur","cash"
2973,120,"2024-06-10",5,"tanpa sayur","qris"
2974,5,"2024-10-06",4,"sawi putih","cash"
2975,120,"2024-09-14",3,"sawi hijau","cash"
2976,65,"2024-08-02",3,"sawi hijau","debit"
2977,75,"2024-09-20",2,"sawi hijau","cash"
2978,186,"2024-08-10",4,"sawi hijau","debit"
2979,98,"2024-12-21",5,"sawi hijau","cash"
2980,116,"2024-04-09",5,"sawi hijau","cash"
2981,25,"2024-09-05",3,"sawi hijau","cash"
2982,200,"2024-10-19",2,"sawi putih","cash"
2983,153,"2024-09-08",4,"sawi hijau","qris"
2984,180,"2024-02-27",2,"sawi hijau","cash"
2985,18,"2024-06-29",4,"sawi putih","qris"
2986,209,"2024-01-26",2,"sawi hijau","cash"
2987,124,"2024-04-12",3,"sawi putih","debit"
2988,59,"2024-02-15",2,"tanpa sayur","qris"
2989,212,"2024-07-13",0,"sawi putih","qris"
2990,121,"2024-07-12",0,"sawi hijau","cash"
2991,111,"2024-04-30",0,"tanpa sayur","cash"
2992,137,"2024-05-18",0,"tanpa sayur","cash"
2993,6,"2024-05-06",2,"tanpa sayur","qris"
2994,19,"2024-01-16",2,"sawi putih","cash"
2995,109,"2024-05-18",0,"sawi putih","debit"
2996,9,"2024-03-31",3,"sawi putih","cash"
2997,142,"2024-07-28",3,"sawi putih","cash"
2998,81,"2024-05-15",4,"sawi putih","cash"
2999,18,"2024-06-22",5,"sawi putih","qris"
3000,108,"2024-06-16",3,"sawi putih","cash"
3001,178,"2024-11-15",4,"sawi putih","cash"
3002,180,"2025-02-23",3,"sawi putih","qris"
3003,139,"2024-02-29",3,"sawi putih","cash"
3004,201,"2024-07-28",1,"sawi hijau","cash"
3005,157,"2025-03-18",1,"sawi hijau","qris"
3006,44,"2025-02-06",4,"sawi hijau","cash"
3007,154,"2025-03-03",0,"tanpa sayur","cash"
3008,4,"2024-04-14",4,"sawi putih","cash"
3009,44,"2024-07-07",3,"sawi hijau","qris"
3010,62,"2024-06-21",5,"sawi putih","cash"
3011,103,"2024-07-25",0,"sawi putih","debit"
3012,2,"2025-01-09",3,"sawi hijau","qris"
3013,122,"2024-10-10",0,"sawi hijau","cash"
3014,211,"2024-08-24",2,"sawi putih","cash"
3015,28,"2025-03-05",2,"sawi hijau","cash"
3016,172,"2024-11-06",0,"tanpa sayur","debit"
3017,115,"2024-09-15",1,"sawi hijau","qris"
3018,168,"2024-09-03",0,"tanpa sayur","cash"
3019,61,"2024-06-25",4,"sawi hijau","qris"
3020,187,"2024-08-16",3,"sawi hijau","cash"
3021,186,"2024-03-17",0,"sawi hijau","cash"
3022,153,"2024-07-09",1,"sawi putih","debit"
3023,142,"2024-01-06",0,"sawi hijau","debit"
3024,176,"2024-04-18",3,"sawi putih","cash"
3025,183,"2024-07-15",1,"sawi putih","cash"
3026,43,"2024-08-19",3,"sawi putih","cash"
3027,24,"2024-03-27",2,"sawi hijau","cash"
3028,51,"2025-03-19",2,"tanpa sayur","cash"
3029,10,"2024-10-13",3,"sawi putih","cash"
3030,127,"2025-03-25",3,"tanpa sayur","cash"
3031,113,"2024-08-06",5,"sawi hijau","qris"
3032,177,"2024-04-26",3,"sawi hijau","cash"
3033,94,"2024-02-10",0,"sawi hijau","cash"
3034,152,"2025-03-28",4,"sawi putih","cash"
3035,6,"2024-01-19",4,"tanpa sayur","cash"
3036,183,"2024-11-06",0,"sawi hijau","cash"
3037,9,"2024-07-07",4,"sawi putih","qris"
3038,42,"2024-08-11",0,"tanpa sayur","cash"
3039,38,"2024-07-07",4,"sawi hijau","cash"
3040,155,"2025-02-02",3,"sawi hijau","cash"
3041,20,"2024-04-17",2,"tanpa sayur","cash"
3042,149,"2024-10-17",2,"sawi putih","debit"
3043,73,"2024-02-16",1,"sawi hijau","cash"
3044,82,"2024-01-05",3,"sawi putih","cash"
3045,203,"2024-07-27",3,"sawi hijau","cash"
3046,194,"2024-09-26",0,"sawi putih","cash"
3047,75,"2024-01-04",3,"sawi hijau","cash"
3048,72,"2024-10-18",4,"sawi putih","cash"
3049,137,"2024-08-19",2,"sawi putih","cash"
3050,159,"2024-05-15",1,"sawi putih","qris"
3051,74,"2024-02-16",4,"sawi hijau","cash"
3052,109,"2025-02-15",3,"sawi putih","cash"
3053,98,"2024-08-01",1,"tanpa sayur","qris"
3054,164,"2024-11-03",1,"sawi hijau","cash"
3055,104,"2024-02-11",5,"tanpa sayur","cash"
3056,139,"2025-02-17",4,"sawi hijau","qris"
3057,183,"2024-02-04",1,"sawi hijau","cash"
3058,71,"2024-01-10",1,"sawi hijau","qris"
3059,198,"2024-10-07",0,"sawi putih","transfer"
3060,101,"2025-02-20",3,"sawi hijau","debit"
3061,132,"2024-10-14",0,"sawi hijau","cash"
3062,84,"2024-05-07",0,"tanpa sayur","cash"
3063,188,"2025-03-22",3,"sawi hijau","cash"
3064,98,"2024-05-07",0,"sawi hijau","cash"
3065,188,"2024-12-04",3,"sawi putih","cash"
3066,114,"2024-10-25",1,"sawi hijau","qris"
3067,175,"2024-04-18",1,"sawi putih","cash"
3068,135,"2024-08-01",2,"sawi putih","cash"
3069,112,"2025-01-06",2,"sawi hijau","cash"
3070,75,"2024-07-25",4,"sawi hijau","cash"
3071,3,"2024-09-27",3,"sawi hijau","cash"
3072,55,"2024-10-12",1,"sawi hijau","qris"
3073,60,"2025-02-11",4,"sawi hijau","debit"
3074,36,"2024-01-25",3,"sawi putih","cash"
3075,112,"2024-04-09",3,"tanpa sayur","cash"
3076,178,"2025-01-28",4,"sawi putih","cash"
3077,198,"2024-10-09",4,"sawi hijau","cash"
3078,177,"2025-02-17",0,"sawi hijau","qris"
3079,143,"2024-08-05",4,"sawi hijau","qris"
3080,184,"2024-09-05",3,"sawi hijau","cash"
3081,177,"2024-05-15",0,"tanpa sayur","cash"
3082,13,"2024-10-04",2,"sawi hijau","cash"
3083,207,"2024-08-10",0,"sawi putih","cash"
3084,100,"2024-04-02",3,"sawi hijau","cash"
3085,67,"2024-09-02",0,"sawi putih","debit"
3086,178,"2024-09-08",3,"sawi hijau","cash"
3087,132,"2024-12-04",4,"sawi hijau","cash"
3088,106,"2024-03-14",4,"tanpa sayur","cash"
3089,117,"2025-03-12",0,"tanpa sayur","cash"
3090,162,"2024-01-16",1,"sawi hijau","cash"
3091,121,"2024-06-10",1,"sawi hijau","cash"
3092,180,"2024-03-16",4,"sawi putih","qris"
3093,9,"2024-09-08",0,"sawi hijau","qris"
3094,28,"2024-02-17",3,"sawi putih","cash"
3095,199,"2025-01-21",1,"sawi hijau","cash"
3096,55,"2024-12-17",1,"sawi putih","cash"
3097,41,"2024-12-20",4,"sawi putih","qris"
3098,166,"2024-05-27",2,"sawi hijau","cash"
3099,176,"2024-02-29",2,"sawi putih","debit"
3100,110,"2024-06-22",1,"tanpa sayur","cash"
3101,74,"2024-09-22",2,"sawi hijau","cash"
3102,75,"2024-05-30",0,"tanpa sayur","qris"
3103,114,"2025-02-18",1,"sawi putih","qris"
3104,211,"2024-05-04",2,"sawi putih","cash"
3105,174,"2024-12-05",3,"sawi hijau","cash"
3106,34,"2024-04-11",4,"sawi putih","qris"
3107,113,"2024-03-07",0,"tanpa sayur","cash"
3108,24,"2024-08-29",0,"tanpa sayur","debit"
3109,183,"2024-02-04",1,"sawi putih","cash"
3110,181,"2025-01-29",2,"sawi putih","cash"
3111,183,"2024-01-12",2,"sawi hijau","debit"
3112,72,"2024-04-09",1,"sawi hijau","cash"
3113,105,"2024-07-04",0,"sawi hijau","qris"
3114,10,"2024-08-09",3,"sawi hijau","debit"
3115,4,"2024-09-10",5,"sawi putih","cash"
3116,136,"2024-11-25",1,"sawi putih","cash"
3117,22,"2024-08-21",4,"sawi hijau","qris"
3118,119,"2025-01-10",5,"tanpa sayur","cash"
3119,81,"2024-04-22",5,"sawi hijau","cash"
3120,2,"2025-02-14",4,"sawi hijau","cash"
3121,95,"2024-02-13",2,"tanpa sayur","cash"
3122,122,"2024-01-25",4,"sawi hijau","debit"
3123,21,"2025-03-09",1,"tanpa sayur","debit"
3124,161,"2025-03-23",0,"tanpa sayur","cash"
3125,175,"2024-08-29",0,"sawi putih","debit"
3126,99,"2025-03-09",0,"sawi hijau","debit"
3127,184,"2024-03-31",2,"sawi putih","debit"
3128,41,"2024-10-14",3,"sawi putih","qris"
3129,181,"2024-05-15",0,"sawi putih","debit"
3130,113,"2024-12-14",4,"sawi putih","cash"
3131,128,"2024-03-27",0,"sawi putih","qris"
3132,176,"2024-12-19",3,"sawi hijau","cash"
3133,86,"2024-06-20",0,"tanpa sayur","cash"
3134,205,"2024-11-10",3,"sawi putih","cash"
3135,55,"2024-06-05",5,"sawi hijau","cash"
3136,131,"2024-11-20",0,"sawi hijau","cash"
3137,44,"2025-02-23",5,"tanpa sayur","debit"
3138,168,"2024-03-12",0,"sawi putih","debit"
3139,211,"2025-02-21",4,"sawi putih","cash"
3140,40,"2025-02-15",1,"tanpa sayur","cash"
3141,198,"2024-11-09",2,"tanpa sayur","cash"
3142,53,"2024-08-09",0,"sawi hijau","cash"
3143,154,"2024-08-05",3,"sawi hijau","debit"
3144,138,"2024-03-24",4,"tanpa sayur","cash"
3145,155,"2024-07-31",1,"sawi putih","transfer"
3146,134,"2024-01-28",0,"sawi putih","qris"
3147,1,"2024-01-18",0,"sawi hijau","qris"
3148,122,"2024-07-05",4,"sawi putih","cash"
3149,85,"2024-11-04",3,"sawi putih","cash"
3150,87,"2024-01-12",5,"sawi putih","qris"
3151,22,"2024-09-30",0,"sawi putih","qris"
3152,59,"2025-03-17",3,"sawi hijau","cash"
3153,13,"2024-07-04",4,"sawi hijau","cash"
3154,200,"2025-01-08",4,"tanpa sayur","cash"
3155,209,"2024-12-11",0,"tanpa sayur","cash"
3156,131,"2024-12-08",1,"sawi putih","transfer"
3157,36,"2024-06-17",5,"sawi putih","cash"
3158,30,"2024-09-12",0,"tanpa sayur","cash"
3159,127,"2025-01-20",5,"sawi putih","debit"
3160,181,"2024-02-16",0,"sawi putih","cash"
3161,51,"2025-01-31",2,"tanpa sayur","cash"
3162,111,"2025-01-10",0,"sawi hijau","cash"
3163,11,"2025-01-22",1,"sawi hijau","debit"
3164,25,"2025-02-27",0,"sawi putih","qris"
3165,109,"2024-01-06",0,"sawi putih","cash"
3166,204,"2024-04-17",4,"sawi putih","qris"
3167,136,"2024-12-12",1,"sawi hijau","cash"
3168,86,"2024-06-05",4,"sawi putih","cash"
3169,36,"2025-01-20",3,"tanpa sayur","cash"
3170,154,"2024-07-13",4,"sawi putih","qris"
3171,26,"2025-01-06",1,"sawi putih","cash"
3172,108,"2024-10-06",4,"tanpa sayur","transfer"
3173,211,"2024-08-20",3,"sawi putih","debit"
3174,171,"2024-01-16",3,"tanpa sayur","cash"
3175,176,"2024-01-30",2,"sawi hijau","cash"
3176,55,"2025-01-15",3,"sawi putih","cash"
3177,121,"2024-09-02",2,"sawi hijau","qris"
3178,20,"2024-01-06",3,"sawi putih","qris"
3179,115,"2024-04-11",1,"sawi putih","qris"
3180,93,"2025-02-05",0,"tanpa sayur","cash"
3181,9,"2024-09-29",4,"sawi hijau","qris"
3182,77,"2024-04-11",2,"sawi putih","cash"
3183,143,"2025-02-12",2,"sawi hijau","cash"
3184,67,"2024-09-11",0,"tanpa sayur","cash"
3185,85,"2024-04-22",3,"tanpa sayur","cash"
3186,176,"2024-08-10",0,"tanpa sayur","qris"
3187,15,"2024-09-28",3,"sawi putih","cash"
3188,175,"2024-11-07",3,"sawi putih","debit"
3189,65,"2024-08-23",3,"tanpa sayur","cash"
3190,98,"2025-02-20",5,"sawi putih","cash"
3191,37,"2024-08-06",4,"sawi putih","cash"
3192,34,"2025-02-23",2,"sawi putih","transfer"
3193,67,"2025-02-13",4,"sawi putih","debit"
3194,4,"2025-03-19",0,"tanpa sayur","cash"
3195,55,"2024-09-08",2,"sawi hijau","cash"
3196,154,"2024-09-13",5,"sawi hijau","cash"
3197,168,"2024-10-01",1,"sawi hijau","cash"
3198,111,"2024-02-05",2,"sawi putih","qris"
3199,51,"2024-01-25",3,"sawi hijau","cash"
3200,78,"2025-01-27",4,"sawi hijau","cash"
3201,147,"2024-02-24",0,"sawi putih","qris"
3202,42,"2024-08-30",2,"tanpa sayur","qris"
3203,32,"2024-03-26",0,"tanpa sayur","qris"
3204,179,"2024-02-29",0,"sawi hijau","cash"
3205,55,"2024-04-25",1,"sawi hijau","cash"
3206,105,"2024-10-15",2,"sawi hijau","cash"
3207,14,"2024-03-05",4,"sawi putih","cash"
3208,157,"2024-07-04",0,"sawi putih","qris"
3209,36,"2024-12-10",4,"sawi putih","cash"
3210,25,"2024-05-15",0,"sawi hijau","cash"
3211,82,"2024-03-13",0,"sawi putih","cash"
3212,14,"2024-03-09",4,"sawi hijau","qris"
3213,96,"2024-04-18",3,"sawi hijau","cash"
3214,106,"2024-05-26",1,"sawi hijau","cash"
3215,33,"2024-07-07",1,"sawi putih","qris"
3216,126,"2024-02-10",1,"sawi hijau","qris"
3217,201,"2024-10-02",4,"sawi putih","qris"
3218,112,"2024-05-07",4,"sawi putih","cash"
3219,49,"2025-01-06",4,"sawi hijau","cash"
3220,136,"2024-03-16",2,"sawi hijau","debit"
3221,157,"2024-11-26",1,"sawi hijau","cash"
3222,212,"2024-09-14",0,"tanpa sayur","debit"
3223,106,"2025-03-25",0,"sawi hijau","cash"
3224,198,"2024-01-26",2,"sawi hijau","debit"
3225,209,"2024-01-18",0,"sawi hijau","cash"
3226,132,"2024-03-20",2,"sawi hijau","cash"
3227,127,"2024-10-13",0,"sawi putih","cash"
3228,188,"2024-04-03",5,"sawi hijau","cash"
3229,161,"2025-03-03",3,"tanpa sayur","transfer"
3230,94,"2024-04-08",4,"sawi putih","cash"
3231,144,"2024-11-20",2,"sawi hijau","cash"
